EX_glc__D_e_i,EX_ala__L_e_i,EX_arg__L_e_i,EX_asn__L_e_i,EX_asp__L_e_i,EX_glu__L_e_i,EX_gln__L_e_i,EX_gly_e_i,EX_his__L_e_i,EX_ile__L_e_i,EX_leu__L_e_i,EX_lys__L_e_i,EX_met__L_e_i,EX_phe__L_e_i,EX_pro__L_e_i,EX_ser__L_e_i,EX_thr__L_e_i,EX_trp__L_e_i,EX_tyr__L_e_i,EX_val__L_e_i,EX_thm_e_i,EX_pydxn_e_i,EX_cys__L_e_i,EX_cl_e_i,EX_nh4_e_i,EX_so4_e_i,EX_pi_e_i,EX_k_e_i,EX_na1_e_i,EX_mg2_e_i,EX_ca2_e_i,EX_fe2_e_i,EX_zn2_e_i,EX_cu2_e_i,EX_mobd_e_i,EX_cit_e_i,EX_tsul_e_i,EX_o2_e_i,EX_co2_e_i,EX_h_e_i,EX_h2o_e_i,EX_fe3_e_i,EX_mn2_e_i,EX_ni2_e_i,EX_sel_e_i,EX_cobalt2_e_i,EX_tungs_e_i,EX_slnt_e_i,GR_AVG
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,7.149936258792877197e+00,0.000000000000000000e+00,7.082236818969249725e+00,0.000000000000000000e+00,7.748933359980583191e+00,9.052655957639217377e+00,6.192532107234001160e+00,5.138559620827436447e+00,0.000000000000000000e+00,1.225861623883247375e+01,1.928601302206516266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.573892250657081604e+01,8.969696238636970520e+00,7.787857688963413239e+00,5.276841390877962112e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.482368655502796173e+01,1.002381347119808197e+01,0.000000000000000000e+00,1.624750599265098572e+01,1.336882844567298889e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.364160388708114624e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.595134109258651733e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.593079045414924622e+00,1.614568397402763367e+01,6.447965089090909041e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.838875442743301392e+00,1.195837236940860748e+01,6.717912517488002777e+00,0.000000000000000000e+00,7.165641747415065765e+00,4.369960371404886246e+00,4.414736479520797729e+00,2.926460234448313713e+00,0.000000000000000000e+00,1.364862665534019470e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.103422798216342926e+01,8.470743857324123383e+00,9.125004969537258148e+00,3.671896737068891525e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.401362620294094086e+01,1.021489679813385010e+01,0.000000000000000000e+00,1.843881554901599884e+01,1.221565529704093933e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.176914073526859283e+01,2.053585678339004517e+01,0.000000000000000000e+00,8.609474375844001770e+00,4.692510189488530159e-01,0.000000000000000000e+00,6.095589697360992432e+00,1.140755485743284225e+01,5.974872395000000447e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.441887348890304565e+00,1.110453922301530838e+01,6.638954728841781616e+00,0.000000000000000000e+00,8.798421546816825867e+00,4.262562971562147141e+00,3.907264955341815948e+00,3.378325346857309341e+00,0.000000000000000000e+00,1.087294254451990128e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.349696300923824310e+00,9.827258810400962830e+00,5.827469211071729660e+00,0.000000000000000000e+00,1.467846687883138657e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.610593646764755249e+01,8.474556095898151398e+00,0.000000000000000000e+00,2.219278194010257721e+01,7.747488021850585938e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.984066896140575409e+01,2.018294088542461395e+01,0.000000000000000000e+00,6.716048158705234528e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.290701143443584442e+00,1.065335519611835480e+01,6.208228284166666944e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.164418827742338181e+01,8.115033544600009918e+00,1.167515262961387634e+01,0.000000000000000000e+00,9.002432227134704590e+00,1.430559724569320679e+01,6.968528628349304199e+00,3.718346450477838516e+00,0.000000000000000000e+00,1.423187650740146637e+01,2.122253784909844398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.059249952435493469e+01,1.065428100526332855e+01,3.733811285346746445e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.465172246098518372e+01,1.135866887867450714e+01,0.000000000000000000e+00,1.744320549070835114e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.971754144877195358e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001121383160352707e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.315312199294567108e+01,1.161389704793691635e+01,6.115308504166666603e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.582413434982299805e+00,1.212491750717163086e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.861711494624614716e+00,5.060774665325880051e+00,4.967417288571596146e+00,3.336806204169988632e+00,0.000000000000000000e+00,1.407968282699584961e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.107869300991296768e+01,9.154146723449230194e+00,9.740442968904972076e+00,4.218072108924388885e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.420523755252361298e+01,1.061942797154188156e+01,0.000000000000000000e+00,1.883708335459232330e+01,1.282092213630676270e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.207182653248310089e+01,2.105757854878902435e+01,0.000000000000000000e+00,9.239151999354362488e+00,8.062988100573420525e-01,0.000000000000000000e+00,6.875469237565994263e+00,1.194304130971431732e+01,6.132522444166667031e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.580922797322273254e+00,1.212456360459327698e+01,7.464072220027446747e+00,0.000000000000000000e+00,7.860329858958721161e+00,5.059428773820400238e+00,4.966303203254938126e+00,3.336015231907367706e+00,0.000000000000000000e+00,1.407879807054996490e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.107861656695604324e+01,9.152789860963821411e+00,9.739202894270420074e+00,4.216980673372745514e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.420482419431209564e+01,1.061863593757152557e+01,0.000000000000000000e+00,1.883625239133834839e+01,1.281968064606189728e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.207121782004833221e+01,2.105654232203960419e+01,0.000000000000000000e+00,9.237860254943370819e+00,8.056092308834195137e-01,0.000000000000000000e+00,6.873898617923259735e+00,1.194195695221424103e+01,6.221603567499999210e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.398643858730792999e+00,1.145164474844932556e+01,7.424445748329162598e+00,0.000000000000000000e+00,9.728784710168838501e+00,5.018503833562135696e+00,4.649030249565839767e+00,3.892721682786941528e+00,0.000000000000000000e+00,1.128622855991125107e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.034311994910240173e+01,1.069892652332782745e+01,6.503706611692905426e+00,0.000000000000000000e+00,1.250965897925198078e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.645806245505809784e+01,9.066727831959724426e+00,0.000000000000000000e+00,2.287779718637466431e+01,8.531132377684116364e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.018786862492561340e+01,2.059273034334182739e+01,0.000000000000000000e+00,7.504625208675861359e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.246331535279750824e+00,1.128638286143541336e+01,6.245136982727271802e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.446674808859825134e+00,1.209276333451271057e+01,7.328477986156940460e+00,0.000000000000000000e+00,7.736006714403629303e+00,4.938230235129594803e+00,4.866125769913196564e+00,3.264739960432052612e+00,0.000000000000000000e+00,1.399918414652347565e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.107139907777309418e+01,9.030463434755802155e+00,9.627645015716552734e+00,4.118419513106346130e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.416769839823246002e+01,1.054694235324859619e+01,0.000000000000000000e+00,1.876169078052043915e+01,1.270791254937648773e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.201666161417961121e+01,2.096308231353759766e+01,0.000000000000000000e+00,9.121602550148963928e+00,7.435448933392763138e-01,0.000000000000000000e+00,6.732487641274929047e+00,1.184414818882942200e+01,6.134719005000000003e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.824121952056884766e+00,1.195203468203544617e+01,6.704694256186485291e+00,1.994177503511309624e+00,7.152853123843669891e+00,4.358279109001159668e+00,4.404710065573453903e+00,2.919403947889804840e+00,0.000000000000000000e+00,1.363709650933742523e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.102917354553937912e+01,8.457136303186416626e+00,9.113218598067760468e+00,3.662420287728309631e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400610648095607758e+01,1.020536478608846664e+01,0.000000000000000000e+00,1.842784032225608826e+01,1.220178514719009399e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.175751008093357086e+01,2.052042804658412933e+01,0.000000000000000000e+00,8.597402051091194153e+00,4.643518570810556412e-01,0.000000000000000000e+00,6.081200018525123596e+00,1.139457158744335175e+01,6.282673411666667151e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.825267180800437927e+00,1.195447236299514771e+01,6.705867797136306763e+00,1.993586309254169464e+00,7.154849134385585785e+00,4.359686225652694702e+00,4.405160229653120041e+00,2.918801605701446533e+00,0.000000000000000000e+00,1.363831818103790283e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.103249315172433853e+01,8.458055742084980011e+00,9.112966619431972504e+00,3.662039842456579208e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400731258094310760e+01,1.020714774727821350e+01,0.000000000000000000e+00,1.843087255954742432e+01,1.220403313636779785e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.176021106541156769e+01,2.052303843200206757e+01,0.000000000000000000e+00,8.598412089049816132e+00,4.634780273772776127e-01,0.000000000000000000e+00,6.080452576279640198e+00,1.139467209577560425e+01,6.544084442727272632e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.800552614033222198e+00,7.806895524263381958e+00,8.754201419651508331e+00,0.000000000000000000e+00,9.500399343669414520e+00,1.079276874661445618e+01,6.116360947489738464e+00,5.565367899835109711e+00,0.000000000000000000e+00,1.434124656021595001e+01,2.634149533696472645e-01,0.000000000000000000e+00,7.928692512214183807e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.057807233184576035e+01,8.812993131577968597e+00,4.516886919736862183e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.570663951337337494e+01,1.137725796550512314e+01,0.000000000000000000e+00,2.171356812119483948e+01,0.000000000000000000e+00,4.260233584791421890e+00,1.951629884541034698e+01,2.424114882946014404e+01,9.368433319032192230e+00,0.000000000000000000e+00,9.704730659723281860e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.052862010896205902e+01,1.451565399765968323e+01,7.448045449999999290e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.148102361708879471e+01,8.017425797879695892e+00,1.167985670268535614e+01,0.000000000000000000e+00,8.895286805927753448e+00,1.431502379477024078e+01,6.907317638397216797e+00,3.653704375028610229e+00,0.000000000000000000e+00,1.420357137918472290e+01,2.188711026683449745e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.057593263685703278e+01,1.056269243359565735e+01,3.655309323221445084e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.456338129937648773e+01,1.125055447220802307e+01,0.000000000000000000e+00,1.735313728451728821e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.906356487423181534e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.908526875078678131e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.304261945188045502e+01,1.151148401200771332e+01,7.997678044545453169e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,1.192929573357105255e+01,8.207363188266754150e+00,1.187907129526138306e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.451983854174613953e+01,7.108163014054298401e+00,3.839666731655597687e+00,0.000000000000000000e+00,1.442371577024459839e+01,2.448956295847892761e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.083150409162044525e+01,1.083725288510322571e+01,3.859103415161371231e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.473570212721824646e+01,1.140153285115957260e+01,0.000000000000000000e+00,1.756576478481292725e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.924649357795715332e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.022054366767406464e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.346839256584644318e+01,1.175669815391302109e+01,6.899540431666667528e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,8.624668829143047333e+00,1.119977157562971115e+01,6.788897588849067688e+00,0.000000000000000000e+00,8.967660591006278992e+00,4.406092055141925812e+00,4.046193659305572510e+00,3.470104672014713287e+00,0.000000000000000000e+00,1.095870375633239746e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.547811672091484070e+00,1.000399846583604813e+01,5.945123769342899323e+00,0.000000000000000000e+00,1.448977575637400150e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.618898466229438782e+01,8.596566841006278992e+00,0.000000000000000000e+00,2.235171817243099213e+01,7.890259400010108948e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.993650153279304504e+01,2.030056819319725037e+01,0.000000000000000000e+00,6.865979693830013275e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.469740457832813263e+00,1.078056547790765762e+01,6.654352057500000361e-01
2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,2.200000165030360222e+00,9.953299798071384430e+00,7.837982326745986938e+00,8.855870552361011505e+00,0.000000000000000000e+00,9.610178507864475250e+00,1.083613172173500061e+01,6.233206838369369507e+00,5.638454798609018326e+00,0.000000000000000000e+00,1.440474942326545715e+01,3.665468539111316204e-01,0.000000000000000000e+00,8.003164939582347870e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.072733145207166672e+01,8.955202512443065643e+00,4.613803140819072723e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.575882457196712494e+01,1.145043864846229553e+01,0.000000000000000000e+00,2.175770260393619537e+01,0.000000000000000000e+00,4.233087133616209030e+00,1.954356491565704346e+01,2.430713608860969543e+01,9.399711228907108307e+00,0.000000000000000000e+00,9.833769910037517548e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.069247417151927948e+01,1.459125891327857971e+01,6.681896049999999088e-01
